SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1327 Irving St NE,Washington,DC,20017,554900,2,2.0,BROOKLAND,750,5700,1925,2,740,,Active,April-7-2019 12:00 PM,April-7-2019 02:00 PM,http://www.redfin.com/DC/Washington/1327-Irving-St-NE-20017/home/10091711,BRIGHT MLS,DCDC420830,N,Y,38.9284745,-76.9871902
MLS Listing,,Townhouse,3551 Georgia Ave NW,Washington,DC,20010,1700000,4,1.0,COLUMBIA HEIGHTS,1742,1747,1950,2,976,,Active,,,http://www.redfin.com/DC/Washington/3551-Georgia-Ave-NW-20010/home/25670783,BRIGHT MLS,DCDC420824,N,Y,38.934154,-77.023827
MLS Listing,,Townhouse,3013 11th St NW #2,Washington,DC,20001,599555,2,1.0,COLUMBIA HEIGHTS,950,502,1910,2,631,250,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3013-11th-St-NW-20001/unit-2/home/10345325,BRIGHT MLS,DCDC420602,N,Y,38.9281756,-77.0270754
MLS Listing,,Condo/Co-op,1311 Delaware Ave SW Unit S-130,Washington,DC,20024,159000,0,1.0,RLA (SW),474,,1962,2,335,619,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1311-Delaware-Ave-SW-20024/unit-S130/home/49873724,BRIGHT MLS,DCDC420382,N,Y,38.8739553,-77.0155098
MLS Listing,,Single Family Residential,1716 Upshur St NW,Washington,DC,20011,1045000,4,2.0,CRESTWOOD,2231,5014,1926,2,468,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1716-Upshur-St-NW-20011/home/10011664,BRIGHT MLS,DCDC419722,N,Y,38.9416576,-77.0393778
MLS Listing,,Townhouse,1360 Kenyon St NW #4,Washington,DC,20010,569555,2,2.0,COLUMBIA HEIGHTS,899,478,1900,2,634,319,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1360-Kenyon-St-NW-20010/unit-4/home/23067826,BRIGHT MLS,DCDC419626,N,Y,38.929386,-77.0314244
MLS Listing,,Townhouse,1739-1/2 Corcoran St NW,Washington,DC,20009,1299000,3,2.5,OLD CITY #2,1890,1327,1970,2,687,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1739-1-2-Corcoran-St-NW-20009/home/9860445,BRIGHT MLS,DCDC403662,N,Y,38.9120633,-77.0400334
MLS Listing,,Townhouse,123 Duddington Pl SE,Washington,DC,20003,795000,2,1.5,CAPITOL HILL,1255,891,1890,2,633,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/123-Duddington-Pl-SE-20003/home/9890485,BRIGHT MLS,DCDC402822,N,Y,38.8824532,-77.0050647
MLS Listing,,Townhouse,1337 28th St NW,Washington,DC,20007,935000,2,1.0,GEORGETOWN,896,736,1900,2,1044,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1337-28th-St-NW-20007/home/9927020,BRIGHT MLS,DCDC401326,N,Y,38.9079191,-77.056913
MLS Listing,,Condo/Co-op,2755 Ordway St NW #505,Washington,DC,20008,365000,1,1.0,FOREST HILLS,892,677,1965,2,409,774,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2755-Ordway-St-NW-20008/unit-505/home/9990508,BRIGHT MLS,DCDC420746,N,Y,38.9352669,-77.0567152
MLS Listing,,Condo/Co-op,1753 Q St NW Unit B,Washington,DC,20009,549900,1,1.0,OLD CITY #2,743,500,1977,2,740,290,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1753-Q-St-NW-20009/unit-B/home/9860631,BRIGHT MLS,DCDC420482,N,Y,38.9113007,-77.0406738
MLS Listing,,Townhouse,3417 Sherman Ave NW #1,Washington,DC,20010,699900,3,2.0,COLUMBIA HEIGHTS,1375,989,1959,2,509,164,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/3417-Sherman-Ave-NW-20010/unit-1/home/50284178,BRIGHT MLS,DCDC420736,N,Y,38.9324114,-77.0263809
MLS Listing,,Condo/Co-op,1111 25th St NW #706,Washington,DC,20037,888888,2,2.0,CENTRAL,1183,195,2005,2,751,775,Active,,,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-706/home/10346572,BRIGHT MLS,DCDC420774,N,Y,38.9045599,-77.0531137
MLS Listing,,Condo/Co-op,1701 16th St NW #201,Washington,DC,20009,595000,2,1.0,OLD CITY #2,950,47975,1920,2,626,1014,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-201/home/22029169,BRIGHT MLS,DCDC420584,N,Y,38.913025,-77.0360534
MLS Listing,,Townhouse,4123 7th St NW,Washington,DC,20011,879900,3,3.5,PETWORTH,2069,1153,1912,2,425,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/4123-7th-St-NW-20011/home/10058748,BRIGHT MLS,DCDC420550,N,Y,38.9417712,-77.0214183
MLS Listing,,Townhouse,4362 Westover Pl NW,Washington,DC,20016,1070000,3,4.5,WESLEY HEIGHTS,2581,989,1978,2,415,378,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/4362-Westover-Pl-NW-20016/home/9950195,BRIGHT MLS,DCDC420710,N,Y,38.935777,-77.085295
MLS Listing,,Townhouse,4930 7th St NW,Washington,DC,20011,689000,3,2.0,PETWORTH,1439,1350,1925,2,479,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4930-7th-St-NW-20011/home/10051669,BRIGHT MLS,DCDC410330,N,Y,38.9507551,-77.0223181
MLS Listing,,Condo/Co-op,1345 K St SE Unit T5,Washington,DC,20003,529900,2,1.5,CAPITOL HILL,953,,2018,2,556,346,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1345-K-St-SE-20003/unit-T5/home/161066239,BRIGHT MLS,DCDC420806,N,Y,38.8782234,-76.9866167
MLS Listing,,Condo/Co-op,1955 1/2 Calvert St NW,Washington,DC,20009,420000,1,1.0,MOUNT PLEASANT,784,465,1979,2,536,362,Active,,,http://www.redfin.com/DC/Washington/1955-Calvert-St-NW-20009/home/10002199,BRIGHT MLS,DCDC420670,N,Y,38.923499,-77.046394
MLS Listing,,Townhouse,613 Kenyon St NW,Washington,DC,20010,725555,4,2.0,COLUMBIA HEIGHTS,2000,1643,1908,2,363,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/613-Kenyon-St-NW-20010/home/10043600,BRIGHT MLS,DCDC420522,N,Y,38.930248,-77.0216582
MLS Listing,,Single Family Residential,3906 Ingomar St NW,Washington,DC,20015,1650000,6,4.5,CHEVY CHASE,3600,5141,1916,2,458,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3906-Ingomar-St-NW-20015/home/9962399,BRIGHT MLS,DCDC402808,N,Y,38.958285,-77.07815
MLS Listing,,Condo/Co-op,1440 N St NW #815,Washington,DC,20005,259900,,1.0,OLD CITY #2,411,95,1964,2,632,472,Active,,,http://www.redfin.com/DC/Washington/1440-N-St-NW-20005/unit-815/home/9871146,BRIGHT MLS,DCDC420776,N,Y,38.9071028,-77.0330093
MLS Listing,,Townhouse,445 4th St NE,Washington,DC,20002,1049000,3,2.0,OLD CITY #1,1584,1276,1895,2,662,,Active,April-7-2019 12:00 AM,April-7-2019 11:59 PM,http://www.redfin.com/DC/Washington/445-4th-St-NE-20002/home/9895337,BRIGHT MLS,DCDC403772,N,Y,38.8958347,-77.0004079
MLS Listing,,Condo/Co-op,2737 Devonshire Pl NW #125,Washington,DC,20008,419000,1,1.0,GARFIELD,902,448,1929,2,465,540,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2737-Devonshire-Pl-NW-20008/unit-125/home/9986580,BRIGHT MLS,DCDC420318,N,Y,38.9316365,-77.0568356
MLS Listing,,Townhouse,3823 Morrison St NW,Washington,DC,20015,1995000,5,5.5,CHEVY CHASE,3961,3150,2016,2,504,,Active,,,http://www.redfin.com/DC/Washington/3823-Morrison-St-NW-20015/home/113744027,BRIGHT MLS,DCDC420526,N,Y,38.9642178,-77.0767051
MLS Listing,,Condo/Co-op,2412 17th St NW Unit C-03,Washington,DC,20009,600000,2,2.0,MOUNT PLEASANT,1211,,1910,2,495,460,Active,April-7-2019 01:00 PM,April-7-2019 03:30 PM,http://www.redfin.com/DC/Washington/2412-17th-St-NW-20009/unit-C03/home/12429788,BRIGHT MLS,DCDC420160,N,Y,38.9221115,-77.03969
MLS Listing,,Condo/Co-op,520 E St NE #202,Washington,DC,20002,599000,2,2.0,OLD CITY #1,911,297,1908,2,658,480,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/520-E-St-NE-20002/unit-202/home/9896907,BRIGHT MLS,DCDC420488,N,Y,38.8962571,-76.9992816
MLS Listing,,Condo/Co-op,4740 Connecticut Ave NW #914,Washington,DC,20008,339000,1,1.0,WAKEFIELD,830,170,1956,2,408,591,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4740-Connecticut-Ave-NW-20008/unit-914/home/9977126,BRIGHT MLS,DCDC420450,N,Y,38.9515985,-77.0680166
MLS Listing,,Townhouse,465 Luray Pl NW,Washington,DC,20010,859000,4,3.5,COLUMBIA HEIGHTS,1280,1790,1902,2,671,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/465-Luray-Pl-NW-20010/home/10043829,BRIGHT MLS,DCDC419860,N,Y,38.9320158,-77.0199113
MLS Listing,,Condo/Co-op,1627 Massachusetts Ave SE #101,Washington,DC,20003,325000,1,1.0,OLD CITY #1,600,492,1953,2,542,27,Active,,,http://www.redfin.com/DC/Washington/1627-Massachusetts-Ave-SE-20003/unit-101/home/10186536,BRIGHT MLS,DCDC418748,N,Y,38.8858289,-76.9814027
MLS Listing,,Townhouse,1131 NW Columbia Rd NW,Washington,DC,20009,1275000,6,3.5,COLUMBIA HEIGHTS,2760,2747,1912,2,462,,Active,,,http://www.redfin.com/DC/Washington/1131-Columbia-Rd-NW-20009/home/10029353,BRIGHT MLS,DCDC403830,N,Y,38.9278531,-77.0286272
MLS Listing,,Single Family Residential,209 S St NE,Washington,DC,20002,899000,5,1.5,ECKINGTON,1988,3100,1923,2,452,,Active,,,http://www.redfin.com/DC/Washington/209-S-St-NE-20002/home/10075595,BRIGHT MLS,DCDC403354,N,Y,38.9138702,-77.0029045
MLS Listing,,Condo/Co-op,1669 Columbia Rd NW #413,Washington,DC,20009,419000,2,2.0,ADAMS MORGAN,1177,,1910,2,356,1302,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1669-Columbia-Rd-NW-20009/unit-413/home/22012625,BRIGHT MLS,DCDC403980,N,Y,38.9257152,-77.0386806
MLS Listing,,Townhouse,18 Danbury St SW #18,Washington,DC,20032,267500,5,2.0,CONGRESS HEIGHTS,1942,2561,1949,2,138,272,Active,,,http://www.redfin.com/DC/Washington/18-Danbury-St-SW-20032/unit-18/home/10170656,BRIGHT MLS,DCDC420756,N,Y,38.828057,-77.00668
MLS Listing,,Condo/Co-op,811 4th St NW #622,Washington,DC,20001,385000,1,1.0,OLD CITY #2,530,65,2007,2,726,351,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/811-4th-St-NW-20001/unit-622/home/12532219,BRIGHT MLS,DCDC420570,N,Y,38.9010047,-77.0159186
MLS Listing,,Townhouse,5111 12th St NE,Washington,DC,20011,499000,3,2.5,RIGGS PARK,1682,3684,1954,2,297,,Active,April-7-2019 03:00 PM,April-7-2019 05:00 PM,http://www.redfin.com/DC/Washington/5111-12th-St-NE-20011/home/10088906,BRIGHT MLS,DCDC420734,N,Y,38.9539005,-76.9890689
MLS Listing,,Single Family Residential,2504 18th St NE,Washington,DC,20018,750000,4,3.5,WOODRIDGE,3260,7598,1997,2,230,80,Active,April-7-2019 12:00 PM,April-7-2019 02:00 PM,http://www.redfin.com/DC/Washington/2504-18th-St-NE-20018/home/10098649,BRIGHT MLS,DCDC419904,N,Y,38.9223257,-76.9796301
MLS Listing,,Single Family Residential,3711 17th St NE,Washington,DC,20018,699000,3,2.0,BROOKLAND,1954,4192,1941,2,358,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3711-17th-St-NE-20018/home/10099946,BRIGHT MLS,DCDC420730,N,Y,38.9354936,-76.9811602
MLS Listing,,Townhouse,3915 Mckinley St NW,Washington,DC,20015,1085000,3,2.5,CHEVY CHASE,2292,4050,1920,2,473,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3915-McKinley-St-NW-20015/home/9961750,BRIGHT MLS,DCDC420690,N,Y,38.9651499,-77.0783126
MLS Listing,,Condo/Co-op,1120 Euclid St NW Ph 3,Washington,DC,20009,1100000,2,2.0,COLUMBIA HEIGHTS,1756,32,1910,2,626,279,Active,,,http://www.redfin.com/DC/Washington/1120-Euclid-St-NW-20009/unit-3/home/45505353,BRIGHT MLS,DCDC420658,N,Y,38.9235324,-77.027912
MLS Listing,,Condo/Co-op,2510 Ontario Rd NW #3,Washington,DC,20009,600000,2,2.0,MOUNT PLEASANT,983,514,1907,2,610,196,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/2510-Ontario-Rd-NW-20009/unit-3/home/12531005,BRIGHT MLS,DCDC420624,N,Y,38.9234669,-77.040506
MLS Listing,,Townhouse,4513 7th St NW,Washington,DC,20011,749000,4,3.5,PETWORTH,1789,1037,1923,2,419,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4513-7th-St-NW-20011/home/10058234,BRIGHT MLS,DCDC420586,N,Y,38.9457191,-77.0215758
MLS Listing,,Condo/Co-op,2510 NW Virginia Ave NW Unit 203N,Washington,DC,20037,725000,2,2.0,WATERGATE,1550,,1971,2,468,1849,Active,,,http://www.redfin.com/DC/Washington/2510-Virginia-Ave-NW-20037/unit-203N/home/161061710,BRIGHT MLS,DCDC420252,N,Y,38.8987817,-77.0541995
MLS Listing,,Condo/Co-op,625 Park Rd NW #08,Washington,DC,20010,285900,1,1.0,COLUMBIA HEIGHTS,430,,2019,2,665,149,Active,April-7-2019 11:00 AM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/625-Park-Rd-NW-20010/unit-8/home/160553011,BRIGHT MLS,DCDC420726,N,Y,38.933169,-77.022845
MLS Listing,,Single Family Residential,6233 31st St NW,Washington,DC,20015,915000,4,2.5,CHEVY CHASE,2065,4547,1932,2,443,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/6233-31st-St-NW-20015/home/9994605,BRIGHT MLS,DCDC420054,N,Y,38.9724483,-77.0599263
MLS Listing,,Townhouse,5901 8th St NE,Washington,DC,20011,539900,4,2.5,RIGGS PARK,2221,3059,1953,2,243,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/5901-8th-St-NE-20011/home/10081442,BRIGHT MLS,DCDC405418,N,Y,38.9586974,-76.9944461
MLS Listing,,Townhouse,1236 29th St NW,Washington,DC,20007,799900,1,1.5,GEORGETOWN,798,627,1900,2,1002,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1236-29th-St-NW-20007/home/9925490,BRIGHT MLS,DCDC420594,N,Y,38.9063018,-77.058279
MLS Listing,,Condo/Co-op,618 T St NW #501,Washington,DC,20001,954900,2,2.0,SHAW,837,,2019,2,1141,516,Active,,,http://www.redfin.com/DC/Washington/618-T-St-NW-20001/unit-501/home/161060315,BRIGHT MLS,DCDC419934,N,Y,38.9152974,-77.0207998
MLS Listing,,Condo/Co-op,1338 Vermont Ave NW #3,Washington,DC,20005,474900,1,1.0,OLD CITY #2,540,183,1900,2,879,304,Active,,,http://www.redfin.com/DC/Washington/1338-Vermont-Ave-NW-20005/unit-3/home/9872568,BRIGHT MLS,DCDC413110,N,Y,38.908647,-77.0303793
MLS Listing,,Townhouse,1630 19th St NW,Washington,DC,20009,2199000,4,4.0,OLD CITY #2,4270,1093,1900,2,515,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1630-19th-St-NW-20009/unit-A/home/9059836,BRIGHT MLS,DCDC420816,N,Y,38.9120616,-77.0437407
MLS Listing,,Condo/Co-op,1391 Pennsylvania Ave SE #217,Washington,DC,20003,599999,2,2.0,OLD CITY #1,1207,50,2007,2,497,705,Active,,,http://www.redfin.com/DC/Washington/1391-Pennsylvania-Ave-SE-20003/unit-217/home/12531453,BRIGHT MLS,DCDC420322,N,Y,38.8802676,-76.9871189
MLS Listing,,Condo/Co-op,1101 3rd St SW #611,Washington,DC,20024,335000,1,1.0,RLA (SW),523,83,1960,2,641,418,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1101-3rd-St-SW-20024/unit-611/home/28496903,BRIGHT MLS,DCDC420704,N,Y,38.8773532,-77.0161105
MLS Listing,,Townhouse,602 H St SW,Washington,DC,20024,1299000,3,3.5,RLA (SW),2289,1560,1965,2,567,63,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/602-H-St-SW-20024/home/9880190,BRIGHT MLS,DCDC402092,N,Y,38.8801026,-77.0201812
MLS Listing,,Condo/Co-op,3806 Porter St NW #301,Washington,DC,20016,379950,1,1.5,CLEVELAND PARK,800,953,1985,2,475,406,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3806-Porter-St-NW-20016/unit-301/home/9966411,BRIGHT MLS,DCDC420606,N,Y,38.936777,-77.0742994
MLS Listing,,Condo/Co-op,1015 33rd St NW #509,Washington,DC,20007,1049000,2,2.0,GEORGETOWN,1734,,1985,2,605,1411,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1015-33rd-St-NW-20007/unit-509/home/9923016,BRIGHT MLS,DCDC420714,N,Y,38.9038886,-77.0658008
MLS Listing,,Condo/Co-op,4201 Cathedral Ave NW Unit 324E,Washington,DC,20016,559900,2,2.0,WESLEY HEIGHTS,1468,892,1960,2,381,1290,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-324E/home/161059995,BRIGHT MLS,DCDC419656,N,Y,38.9307588,-77.0829996
MLS Listing,,Parking,3 Washington Cir NW Unit P18,Washington,DC,20037,50000,,,FOGGY BOTTOM,,12,1981,2,,44,Active,,,http://www.redfin.com/DC/Washington/3-Washington-Cir-NW-20037/unit-P18/home/9048654,BRIGHT MLS,DCDC420708,N,Y,38.9028297,-77.0508464
MLS Listing,,Condo/Co-op,57 N St NW #524,Washington,DC,20001,379900,0,1.0,TRUXTON CIRCLE,473,,2018,2,803,232,Active,April-7-2019 12:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-524/home/146120342,BRIGHT MLS,DCDC420702,N,Y,38.9074426,-77.0111895
MLS Listing,,Condo/Co-op,3916 13th St NW #1,Washington,DC,20011,334750,1,1.0,COLUMBIA HEIGHTS,650,700,1920,2,515,161,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3916-13th-St-NW-20011/unit-1/home/82087073,BRIGHT MLS,DCDC420418,N,Y,38.939261,-77.0301058
MLS Listing,,Townhouse,307 Tennessee Ave NE,Washington,DC,20002,829900,3,2.0,OLD CITY #1,1292,1203,1912,2,642,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/307-Tennessee-Ave-NE-20002/home/9913397,BRIGHT MLS,DCDC403226,N,Y,38.8938263,-76.9865264
MLS Listing,,Condo/Co-op,1627 Massachusetts Ave SE #104,Washington,DC,20003,319999,1,1.0,OLD CITY #1,513,468,1953,2,624,210,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1627-Massachusetts-Ave-SE-20003/unit-104/home/10186541,BRIGHT MLS,DCDC420188,N,Y,38.8858289,-76.9814027
MLS Listing,,Townhouse,714 5th St SE,Washington,DC,20003,950000,3,1.5,OLD CITY #1,1490,1681,1940,2,638,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/714-5th-St-SE-20003/home/9897706,BRIGHT MLS,DCDC420194,N,Y,38.8806976,-76.999283
MLS Listing,,Condo/Co-op,2125 14th St NW #217,Washington,DC,20009,569900,2,1.0,OLD CITY #2,696,215,2007,2,819,680,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2125-14th-St-NW-20009/unit-217/home/12534296,BRIGHT MLS,DCDC419990,N,Y,38.9183744,-77.0317637
MLS Listing,,Townhouse,1409 Potomac Ave SE,Washington,DC,20003,664500,2,1.5,OLD CITY #1,1040,786,1916,2,639,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1409-Potomac-Ave-SE-20003/home/9918228,BRIGHT MLS,DCDC402936,N,Y,38.880394,-76.984502
MLS Listing,,Condo/Co-op,5410 Connecticut Ave NW #902,Washington,DC,20015,290000,1,1.0,CHEVY CHASE,912,307,1957,2,318,808,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/5410-Connecticut-Ave-NW-20015/unit-902/home/145808989,BRIGHT MLS,DCDC420696,N,Y,38.9618075,-77.0743918
MLS Listing,,Townhouse,3102 18th St NW,Washington,DC,20010,1349000,5,4.5,MOUNT PLEASANT,3685,1733,1910,2,366,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/3102-18th-St-NW-20010/home/10008211,BRIGHT MLS,DCDC420480,N,Y,38.9299014,-77.0415705
MLS Listing,,Townhouse,1322 Trinidad Ave NE,Washington,DC,20002,699999,3,3.5,TRINIDAD,1606,1270,1924,2,436,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1322-Trinidad-Ave-NE-20002/home/10096331,BRIGHT MLS,DCDC419796,N,Y,38.9040529,-76.9859415
MLS Listing,,Multi-Family (2-4 Unit),1908 E St NE,Washington,DC,20002,499900,2,2.0,OLD CITY #1,1184,1565,1951,2,422,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1908-E-St-NE-20002/home/10113430,BRIGHT MLS,DCDC403364,N,Y,38.8963139,-76.9769589
MLS Listing,,Townhouse,1215 Park Rd NW #2,Washington,DC,20010,649900,2,2.0,COLUMBIA HEIGHTS,1126,891,1912,2,577,150,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/1215-Park-Rd-NW-20010/unit-2/home/40487324,BRIGHT MLS,DCDC420394,N,Y,38.9318106,-77.0291673
MLS Listing,,Townhouse,2019 1st St NW,Washington,DC,20001,1049000,4,2.5,LEDROIT PARK,2459,1800,1909,2,427,,Active,April-7-2019 02:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/2019-1st-St-NW-20001/home/10049025,BRIGHT MLS,DCDC420312,N,Y,38.9175546,-77.0119034
MLS Listing,,Condo/Co-op,4301 Military Rd NW #313,Washington,DC,20015,650000,2,2.0,CHEVY CHASE,898,329,2007,2,724,756,Active,April-7-2019 01:30 PM,April-7-2019 03:30 PM,http://www.redfin.com/DC/Washington/4301-Military-Rd-NW-20015/unit-313/home/12531028,BRIGHT MLS,DCDC402276,N,Y,38.9614401,-77.0841538
MLS Listing,,Single Family Residential,5610 14th St NW,Washington,DC,20011,1299900,4,4.5,16TH STREET HEIGHTS,3712,4800,1915,2,350,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/5610-14th-St-NW-20011/home/10017905,BRIGHT MLS,DCDC420660,N,Y,38.9578572,-77.0336653
MLS Listing,,Townhouse,2328 Huidekoper Pl NW,Washington,DC,20007,1089900,3,3.5,GLOVER PARK,1728,2000,1936,2,631,,Active,,,http://www.redfin.com/DC/Washington/2328-Huidekoper-Pl-NW-20007/home/9934314,BRIGHT MLS,DCDC420384,N,Y,38.920005,-77.075387
MLS Listing,,Condo/Co-op,302 Todd Pl NE #1,Washington,DC,20002,399999,2,1.0,ECKINGTON,767,708,1927,3,522,229,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/302-Todd-Pl-NE-20002/unit-1/home/21643883,BRIGHT MLS,DCDC413928,N,Y,38.9164869,-77.001719
MLS Listing,,Condo/Co-op,1350 Maryland Ave NE #409,Washington,DC,20002,474900,1,1.0,OLD CITY #1,758,,2015,3,627,352,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1350-Maryland-Ave-NE-20002/unit-409/home/68104824,BRIGHT MLS,DCDC420472,N,Y,38.8991573,-76.9861754
MLS Listing,,Condo/Co-op,429 N St SW Unit S-700,Washington,DC,20024,279900,1,1.0,WATERFRONT,550,,1966,3,509,499,Active,,,http://www.redfin.com/DC/Washington/429-N-St-SW-20024/unit-S-700/home/82088234,BRIGHT MLS,DCDC420684,N,Y,38.8750193,-77.0189778
MLS Listing,,Townhouse,1021 E St NE,Washington,DC,20002,1348000,5,2.5,OLD CITY #1,2940,1574,1917,3,459,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/1021-E-St-NE-20002/home/9906359,BRIGHT MLS,DCDC420050,N,Y,38.8958754,-76.9917012
MLS Listing,,Townhouse,619 14th St NE,Washington,DC,20002,796000,3,1.5,OLD CITY #1,2186,1640,1925,3,364,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/DC/Washington/619-14th-St-NE-20002/home/9915720,BRIGHT MLS,DCDC420370,N,Y,38.8978925,-76.9852215
MLS Listing,,Townhouse,600 Q St NW,Washington,DC,20001,1325000,5,3.5,OLD CITY #2,3260,684,1900,3,406,,Active,April-7-2019 01:00 PM,April-7-2019 04:00 PM,http://www.redfin.com/DC/Washington/600-Q-St-NW-20001/home/9879366,BRIGHT MLS,DCDC420632,N,Y,38.9109798,-77.0201362
